station_name,station_lat,station_lon,nearest_river,pub_name,pub_lat,pub_lon,distance_to_pub_m
Weston Milton,51.348402,-2.9428878,Cross Rhyne,The Borough Arms,51.3501962,-2.9428483,199.63261249
Weston Milton,51.348402,-2.9428878,Cross Rhyne,The Bristol House,51.3517375,-2.9562938,1004.99255852
Weston Milton,51.348402,-2.9428878,Cross Rhyne,The Bristol House,51.3517375,-2.9562938,1004.99255852
Weston Milton,51.348402,-2.9428878,Cross Rhyne,The Golden Lion,51.3592813,-2.9306256,1481.45015048
Weston-super-Mare,51.344496,-2.9718305,Uphill Great Rhyne,Off The Rails,51.3446001,-2.9718111,11.66024647
Weston-super-Mare,51.344496,-2.9718305,Uphill Great Rhyne,Off The Rails,51.3446001,-2.9718111,11.66024647
Weston-super-Mare,51.344496,-2.9718305,Uphill Great Rhyne,Tavern Inn the Town,51.347459,-2.977422,510.33681557
Weston-super-Mare,51.344496,-2.9718305,Uphill Great Rhyne,Tavern Inn the Town,51.347459,-2.977422,510.33681557
Weston-super-Mare,51.344496,-2.9718305,Uphill Great Rhyne,The Corner House,51.3483459,-2.9759837,516.9066028
Westonzoyland,51.0909357,-2.943542,River Parrett,Lamb Inn,51.093002,-3.012666,4848.19785977
Westonzoyland,51.0909357,-2.943542,River Parrett,Lamb Inn,51.093002,-3.012666,4848.19785977
Westonzoyland,51.0909357,-2.943542,River Parrett,Manor Inn,51.1346013,-2.9456631,4860.08732248
Westonzoyland,51.0909357,-2.943542,River Parrett,Manor Inn,51.1346013,-2.9456631,4860.08732248
Westonzoyland,51.0909357,-2.943542,River Parrett,Globe Inn,51.0911618,-3.0193059,5308.09340762
West Ruislip,51.5695047,-0.4370447,River Pinn,The Old Fox,51.5651752,-0.4428331,626.99178198
West Ruislip,51.5695047,-0.4370447,River Pinn,The Old Fox,51.5651752,-0.4428331,626.99178198
West Ruislip,51.5695047,-0.4370447,River Pinn,The Tichenham Inn,51.5644308,-0.4447813,778.75169169
West Ruislip,51.5695047,-0.4370447,River Pinn,The Tichenham Inn,51.5644308,-0.4447813,778.75169169
West Ruislip,51.5695047,-0.4370447,River Pinn,J.J. Moon's,51.5733166,-0.4133247,1698.35950729
West Silvertown,51.5028811,0.0223323,River Thames,Fox @ Excel,51.5088147,0.0255735,697.46342227
West Silvertown,51.5028811,0.0223323,River Thames,Fox @ Excel,51.5088147,0.0255735,697.46342227
West Silvertown,51.5028811,0.0223323,River Thames,The Windjammer,51.4994426,0.031017,714.16192397
West Silvertown,51.5028811,0.0223323,River Thames,The Windjammer,51.4994426,0.031017,714.16192397
West Silvertown,51.5028811,0.0223323,River Thames,Custom House Pub,51.5100773,0.0264883,851.04579988
West St Leonards,50.8532059,0.5399644,Combe Haven,Bo Peep,50.8514882,0.5391627,199.25171515
West St Leonards,50.8532059,0.5399644,Combe Haven,Bo Peep,50.8514882,0.5391627,199.25171515
West St Leonards,50.8532059,0.5399644,Combe Haven,Hollington Oak,50.8716069,0.5400954,2047.05181614
West St Leonards,50.8532059,0.5399644,Combe Haven,Hollington Oak,50.8716069,0.5400954,2047.05181614
West St Leonards,50.8532059,0.5399644,Combe Haven,Yates's,50.8556832,0.5790293,2764.60654982
West Sutton,51.3662613,-0.2044835,Pyl Brook,Robin Hood,51.3638084,-0.1967096,606.30457549
West Sutton,51.3662613,-0.2044835,Pyl Brook,Robin Hood,51.3638084,-0.1967096,606.30457549
West Sutton,51.3662613,-0.2044835,Pyl Brook,The Gander,51.3715155,-0.208954,662.29166509
West Sutton,51.3662613,-0.2044835,Pyl Brook,The Gander,51.3715155,-0.208954,662.29166509
West Sutton,51.3662613,-0.2044835,Pyl Brook,The Crown,51.3681532,-0.195304,673.03960644
Weybridge,51.3614381,-0.4580837,River Wey,Blue Anchor,51.3381111,-0.4698586,2721.81059091
Weybridge,51.3614381,-0.4580837,River Wey,Blue Anchor,51.3381111,-0.4698586,2721.81059091
Weybridge,51.3614381,-0.4580837,River Wey,The Queens Head,51.3398442,-0.4816322,2909.14073466
Weybridge,51.3614381,-0.4580837,River Wey,The Queens Head,51.3398442,-0.4816322,2909.14073466
Weybridge,51.3614381,-0.4580837,River Wey,The Waggon & Horses,51.3717235,-0.4984943,3038.06247099
Weymouth,50.6159266,-2.4549096,River Wey,The Park,50.6198283,-2.4520184,479.84325503
Weymouth,50.6159266,-2.4549096,River Wey,The Park,50.6198283,-2.4520184,479.84325503
Weymouth,50.6159266,-2.4549096,River Wey,The William Henry,50.6115573,-2.4544448,487.15681904
Weymouth,50.6159266,-2.4549096,River Wey,The William Henry,50.6115573,-2.4544448,487.15681904
Weymouth,50.6159266,-2.4549096,River Wey,The Weatherbury,50.621386,-2.45548,608.64908749
Weymouth Bay Miniature Railway,50.6258855,-2.4455866,River Wey,The Park,50.6198283,-2.4520184,813.12878737
Weymouth Bay Miniature Railway,50.6258855,-2.4455866,River Wey,The Park,50.6198283,-2.4520184,813.12878737
Weymouth Bay Miniature Railway,50.6258855,-2.4455866,River Wey,The Weatherbury,50.621386,-2.45548,860.61920575
Weymouth Bay Miniature Railway,50.6258855,-2.4455866,River Wey,The Weatherbury,50.621386,-2.45548,860.61920575
Weymouth Bay Miniature Railway,50.6258855,-2.4455866,River Wey,The William Henry,50.6115573,-2.4544448,1712.73915987
Whitchurch,51.5208061,-3.2221576,River Taff,Kegbelly,51.5161835,-3.22475,544.87314662
Whitchurch,51.5208061,-3.2221576,River Taff,Kegbelly,51.5161835,-3.22475,544.87314662
Whitchurch,51.5208061,-3.2221576,River Taff,Fox & Hounds,51.5158943,-3.2182166,611.12238729
Whitchurch,51.5208061,-3.2221576,River Taff,Fox & Hounds,51.5158943,-3.2182166,611.12238729
Whitchurch,51.2376461,-1.3387418,River Test,Red House,51.2308129,-1.3370774,769.04899521
Whitchurch,51.2376461,-1.3387418,River Test,Red House,51.2308129,-1.3370774,769.04899521
Whitchurch,51.2376461,-1.3387418,River Test,The Bell,51.2303393,-1.3408696,826.37472669
Whitchurch,51.2376461,-1.3387418,River Test,The Bell,51.2303393,-1.3408696,826.37472669
Whitchurch,51.5208061,-3.2221576,River Taff,The Deri,51.5281927,-3.2182004,866.49733432
Whitchurch,51.2376461,-1.3387418,River Test,Kings Arms,51.2295737,-1.3397768,900.98136852
Whitechapel,51.5199127,-0.0597889,River Thames,London Hospital Tavern,51.5190934,-0.0589373,108.64185017
Whitechapel,51.5199127,-0.0597889,River Thames,London Hospital Tavern,51.5190934,-0.0589373,108.64185017
Whitechapel,51.5199127,-0.0597889,River Thames,The Good Samaritan,51.5173312,-0.061108,301.45455983
Whitechapel,51.5199127,-0.0597889,River Thames,The Good Samaritan,51.5173312,-0.061108,301.45455983
Whitechapel,51.5199127,-0.0597889,River Thames,The Griff Inn Bar & Kitchen,51.517315,-0.0613634,308.98884324
Whitecroft,51.7531306,-2.5521311,Lyd,The Miner's Arms,51.7534281,-2.5528112,57.4568876
Whitecroft,51.7531306,-2.5521311,Lyd,The Miner's Arms,51.7534281,-2.5528112,57.4568876
Whitecroft,51.7531306,-2.5521311,Lyd,Rising Sun,51.749633,-2.5760724,1698.51490232
Whitecroft,51.7531306,-2.5521311,Lyd,Rising Sun,51.749633,-2.5760724,1698.51490232
Whitecroft,51.7531306,-2.5521311,Lyd,The Bailey Inn,51.7610171,-2.5274245,1918.40866617
White Hart Lane,51.6045787,-0.0707508,Pymmes Brook,Bricklayers Arms,51.6059178,-0.0683957,220.95114444
White Hart Lane,51.6045787,-0.0707508,Pymmes Brook,Bricklayers Arms,51.6059178,-0.0683957,220.95114444
White Hart Lane,51.6045787,-0.0707508,Pymmes Brook,Beavertown Corner Pin,51.6022547,-0.0674075,347.14826598
White Hart Lane,51.6045787,-0.0707508,Pymmes Brook,Beavertown Corner Pin,51.6022547,-0.0674075,347.14826598
White Hart Lane,51.6045787,-0.0707508,Pymmes Brook,No.8 Tottenham,51.6020531,-0.0674609,361.8208225
White Notley,51.8392682,0.595265,River Brain,The Willows,51.8566957,0.6021452,1996.18298271
White Notley,51.8392682,0.595265,River Brain,The Willows,51.8566957,0.6021452,1996.18298271
White Notley,51.8392682,0.595265,River Brain,The Dolphin,51.8800594,0.60668,4606.24686201
White Notley,51.8392682,0.595265,River Brain,The Dolphin,51.8800594,0.60668,4606.24686201
White Notley,51.8392682,0.595265,River Brain,The Swan Inn,51.8774341,0.6223954,4639.67352951
Whitland,51.818025,-4.6149893,River Tâf,Station House,51.8181822,-4.6138093,83.22675541
Whitland,51.818025,-4.6149893,River Tâf,Station House,51.8181822,-4.6138093,83.22675541
Whitland,51.818025,-4.6149893,River Tâf,The White Lion Inn,51.8215651,-4.5152826,6886.39336376
Whitland,51.818025,-4.6149893,River Tâf,The White Lion Inn,51.8215651,-4.5152826,6886.39336376
Whitland,51.818025,-4.6149893,River Tâf,Savoy Country Inn,51.8120443,-4.5120542,7129.59856044
Whitton,51.4494981,-0.3577822,River Crane,The Duke of Cambridge,51.4547683,-0.3514212,734.38372622
Whitton,51.4494981,-0.3577822,River Crane,The Duke of Cambridge,51.4547683,-0.3514212,734.38372622
Whitton,51.4494981,-0.3577822,River Crane,The White Hart Inn,51.4557401,-0.3542958,735.5375008
Whitton,51.4494981,-0.3577822,River Crane,The White Hart Inn,51.4557401,-0.3542958,735.5375008
Whitton,51.4494981,-0.3577822,River Crane,The Lord Clyde,51.4666594,-0.3587255,1910.44067988
Wickford,51.6148039,0.519396,River Crouch,One Green Bottle,51.6242788,0.5697064,3640.40712194
Wickford,51.6148039,0.519396,River Crouch,One Green Bottle,51.6242788,0.5697064,3640.40712194
Wickford,51.6148039,0.519396,River Crouch,The Crane,51.5825551,0.4932908,4018.15808427
Wickford,51.6148039,0.519396,River Crouch,The Crane,51.5825551,0.4932908,4018.15808427
Wickford,51.6148039,0.519396,River Crouch,Selex Sports & Leisure,51.58884,0.4783313,4054.61961312
Wickham Market,52.1510336,1.3986272,River Deben,The Tavern,52.1239669,1.404859,3041.78455098
Wickham Market,52.1510336,1.3986272,River Deben,The Tavern,52.1239669,1.404859,3041.78455098
Wickham Market,52.1510336,1.3986272,River Deben,Green Man Inn,52.143439,1.4459284,3346.34216591
Wickham Market,52.1510336,1.3986272,River Deben,Green Man Inn,52.143439,1.4459284,3346.34216591
Wickham Market,52.1510336,1.3986272,River Deben,The Crown,52.2048763,1.4243831,6244.8028598
Willow Lawn,51.5930135,-0.4318151,River Pinn,Waters Edge,51.5910706,-0.4327766,226.20286779
Willow Lawn,51.5930135,-0.4318151,River Pinn,Waters Edge,51.5910706,-0.4327766,226.20286779
Willow Lawn,51.5930135,-0.4318151,River Pinn,The Case Is Altered,51.5888434,-0.4036155,2008.61481406
Willow Lawn,51.5930135,-0.4318151,River Pinn,The Case Is Altered,51.5888434,-0.4036155,2008.61481406
Willow Lawn,51.5930135,-0.4318151,River Pinn,J.J. Moon's,51.5733166,-0.4133247,2538.72698547
Wimbledon,51.4220721,-0.2052902,River Wandle,601 Queens Road,51.4209255,-0.2056591,130.12179494
Wimbledon,51.4220721,-0.2052902,River Wandle,601 Queens Road,51.4209255,-0.2056591,130.12179494
Wimbledon,51.4220721,-0.2052902,River Wandle,The Garratt & Gauge,51.4197508,-0.2054971,258.66001133
Wimbledon,51.4220721,-0.2052902,River Wandle,The Garratt & Gauge,51.4197508,-0.2054971,258.66001133
Wimbledon,51.4220721,-0.2052902,River Wandle,O'Neills,51.4197677,-0.2026026,317.3026287
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Leather Bottle,51.411219,-0.2091116,409.48616253
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Leather Bottle,51.411219,-0.2091116,409.48616253
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Raynes Park Tavern,51.4096476,-0.2301826,1073.18140392
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Raynes Park Tavern,51.4096476,-0.2301826,1073.18140392
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,The Garratt & Gauge,51.4197508,-0.2054971,1239.2736568
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Woodman,51.434765,-0.196272,208.21609983
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Woodman,51.434765,-0.196272,208.21609983
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Leather Bottle,51.4368719,-0.1871873,881.94830559
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Leather Bottle,51.4368719,-0.1871873,881.94830559
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Phoenix,51.4307605,-0.1869567,917.03360825
Winchcombe,51.9663467,-1.9630872,River Isbourne,The Corner Cupboard,51.9517633,-1.9717833,1729.25197466
Winchcombe,51.9663467,-1.9630872,River Isbourne,The Corner Cupboard,51.9517633,-1.9717833,1729.25197466
Winchcombe,51.9663467,-1.9630872,River Isbourne,The Gardeners Arms,51.9987016,-2.0023658,4499.20264975
Winchcombe,51.9663467,-1.9630872,River Isbourne,The Gardeners Arms,51.9987016,-2.0023658,4499.20264975
Winchcombe,51.9663467,-1.9630872,River Isbourne,Ye Olde Hobnails Inn,51.9973155,-2.0149612,4957.41819793
Winchelsea,50.9339128,0.7025193,River Brede,New Inn,50.9246914,0.7080826,1097.88479308
Winchelsea,50.9339128,0.7025193,River Brede,New Inn,50.9246914,0.7080826,1097.88479308
Winchelsea,50.9339128,0.7025193,River Brede,The Ship Inn,50.9184575,0.7244085,2307.53588011
Winchelsea,50.9339128,0.7025193,River Brede,The Ship Inn,50.9184575,0.7244085,2307.53588011
Winchelsea,50.9339128,0.7025193,River Brede,The Ship Inn,50.9493825,0.7306439,2620.9295725
Winchester,51.0672545,-1.3200089,Swift's Lake,The Railway Inn,51.066791,-1.3221406,158.07151738
Winchester,51.0672545,-1.3200089,Swift's Lake,The Railway Inn,51.066791,-1.3221406,158.07151738
Winchester,51.0672545,-1.3200089,Swift's Lake,The Mucky Duck,51.0663996,-1.315471,332.00610552
Winchester,51.0672545,-1.3200089,Swift's Lake,The Mucky Duck,51.0663996,-1.315471,332.00610552
Winchester,51.0672545,-1.3200089,Swift's Lake,Hyde Tavern,51.0691987,-1.314902,418.23678356
Winchfield,51.2847339,-0.9070163,River Hart,The Winchfield Inn,51.2852773,-0.9055833,116.83317231
Winchfield,51.2847339,-0.9070163,River Hart,The Winchfield Inn,51.2852773,-0.9055833,116.83317231
Winchfield,51.2847339,-0.9070163,River Hart,The Phoenix,51.2963079,-0.9125844,1344.96050337
Winchfield,51.2847339,-0.9070163,River Hart,The Phoenix,51.2963079,-0.9125844,1344.96050337
Winchfield,51.2847339,-0.9070163,River Hart,The Waggon & Horses,51.3059433,-0.9002685,2406.11220901
Windsor and Eton Central,51.4832744,-0.6105638,River Thames,Acre,51.4801368,-0.6085442,376.21997491
Windsor and Eton Central,51.4832744,-0.6105638,River Thames,Acre,51.4801368,-0.6085442,376.21997491
Windsor and Eton Central,51.4832744,-0.6105638,River Thames,Boatman,51.4864723,-0.606187,467.99553278
Windsor and Eton Central,51.4832744,-0.6105638,River Thames,Boatman,51.4864723,-0.606187,467.99553278
Windsor and Eton Central,51.4832744,-0.6105638,River Thames,Duke of Connaught,51.4831771,-0.6181114,524.41336484
Windsor and Eton Riverside,51.4866279,-0.6053949,Lock Cut,Boatman,51.4864723,-0.606187,57.67926002
Windsor and Eton Riverside,51.4866279,-0.6053949,Lock Cut,Boatman,51.4864723,-0.606187,57.67926002
Windsor and Eton Riverside,51.4866279,-0.6053949,Lock Cut,Henry VI,51.4881455,-0.6089141,297.08688462
Windsor and Eton Riverside,51.4866279,-0.6053949,Lock Cut,Henry VI,51.4881455,-0.6089141,297.08688462
Windsor and Eton Riverside,51.4866279,-0.6053949,Lock Cut,Acre,51.4801368,-0.6085442,754.59189074
Windy Ridge,50.7882891,0.2874059,Lottbridge Sewer,The Kingfisher Tavern,50.8037509,0.3031545,2047.29586868
Windy Ridge,50.7882891,0.2874059,Lottbridge Sewer,The Kingfisher Tavern,50.8037509,0.3031545,2047.29586868
Windy Ridge,50.7882891,0.2874059,Lottbridge Sewer,The Counting House,50.7731777,0.2692225,2114.37740008
Windy Ridge,50.7882891,0.2874059,Lottbridge Sewer,The Counting House,50.7731777,0.2692225,2114.37740008
Windy Ridge,50.7882891,0.2874059,Lottbridge Sewer,The Star,50.773344,0.2679007,2157.89887039
Winnersh,51.4307527,-0.8779199,River Loddon,The Jolly Farmer,51.4456317,-0.8657339,1859.65165207
Winnersh,51.4307527,-0.8779199,River Loddon,The Jolly Farmer,51.4456317,-0.8657339,1859.65165207
Winnersh,51.4307527,-0.8779199,River Loddon,The Dog & Duck,51.4227915,-0.8498427,2144.30053765
Winnersh,51.4307527,-0.8779199,River Loddon,The Dog & Duck,51.4227915,-0.8498427,2144.30053765
Winnersh,51.4307527,-0.8779199,River Loddon,The Good Companions,51.4460592,-0.899508,2270.10263081
Winnersh Triangle,51.4367674,-0.8918298,River Loddon,The Good Companions,51.4460592,-0.899508,1163.48578325
Winnersh Triangle,51.4367674,-0.8918298,River Loddon,The Good Companions,51.4460592,-0.899508,1163.48578325
Winnersh Triangle,51.4367674,-0.8918298,River Loddon,Seven Red Roses,51.4283427,-0.914089,1809.62710749
Winnersh Triangle,51.4367674,-0.8918298,River Loddon,Seven Red Roses,51.4283427,-0.914089,1809.62710749
Winnersh Triangle,51.4367674,-0.8918298,River Loddon,The Jolly Farmer,51.4456317,-0.8657339,2065.1444627
Witham,51.8059244,0.6394272,River Brain,The Willows,51.8566957,0.6021452,6206.18464343
Witham,51.8059244,0.6394272,River Brain,The Willows,51.8566957,0.6021452,6206.18464343
Witham,51.8059244,0.6394272,River Brain,The Swan Inn,51.8774341,0.6223954,8042.60229413
Witham,51.8059244,0.6394272,River Brain,The Swan Inn,51.8774341,0.6223954,8042.60229413
Witham,51.8059244,0.6394272,River Brain,The Dolphin,51.8800594,0.60668,8551.76036927
Wittersham Road,51.0279011,0.6611109,Newmill Channel,The Star,51.0522993,0.6297302,3494.49421378
Wittersham Road,51.0279011,0.6611109,Newmill Channel,The Star,51.0522993,0.6297302,3494.49421378
Wittersham Road,51.0279011,0.6611109,Newmill Channel,The White Hart,51.0155441,0.6137208,3598.08724244
Wittersham Road,51.0279011,0.6611109,Newmill Channel,The White Hart,51.0155441,0.6137208,3598.08724244
Wittersham Road,51.0279011,0.6611109,Newmill Channel,The Bull,51.0536056,0.6291978,3631.40997059
Wivelsfield,50.9643606,-0.1207209,Eastern Adur,Brewers Arms,50.9555462,-0.1393813,1637.18467763
Wivelsfield,50.9643606,-0.1207209,Eastern Adur,Brewers Arms,50.9555462,-0.1393813,1637.18467763
Wivelsfield,50.9643606,-0.1207209,Eastern Adur,Fox and Hounds,50.981142,-0.0966752,2517.50086496
Wivelsfield,50.9643606,-0.1207209,Eastern Adur,Fox and Hounds,50.981142,-0.0966752,2517.50086496
Wivelsfield,50.9643606,-0.1207209,Eastern Adur,The Sportsman,50.9661396,-0.1714045,3566.02400281
Wivenhoe,51.8565976,0.9562415,River Colne,The Anchor,51.8565648,0.9488796,507.22796072
Wivenhoe,51.8565976,0.9562415,River Colne,The Anchor,51.8565648,0.9488796,507.22796072
Wivenhoe,51.8565976,0.9562415,River Colne,The Whalebone,51.8448925,0.9439365,1554.04825928
Wivenhoe,51.8565976,0.9562415,River Colne,The Whalebone,51.8448925,0.9439365,1554.04825928
Wivenhoe,51.8565976,0.9562415,River Colne,The Cherry Tree,51.8575578,0.910746,3136.30150669
Woking,51.3184492,-0.5573085,Hoe Stream,O'Neills,51.3201438,-0.5562843,201.59965767
Woking,51.3184492,-0.5573085,Hoe Stream,O'Neills,51.3201438,-0.5562843,201.59965767
Woking,51.3184492,-0.5573085,Hoe Stream,Crown & Anchor,51.3020936,-0.5449516,2013.31894113
Woking,51.3184492,-0.5573085,Hoe Stream,Crown & Anchor,51.3020936,-0.5449516,2013.31894113
Woking,51.3184492,-0.5573085,Hoe Stream,The New Inn,51.29448,-0.5417217,2879.68185061
Wolverton,52.065978,-0.8047602,Loughton Brook,The North Western,52.0631445,-0.8094983,452.75149844
Wolverton,52.065978,-0.8047602,Loughton Brook,The North Western,52.0631445,-0.8094983,452.75149844
Wolverton,52.065978,-0.8047602,Loughton Brook,The New Queen Victoria,52.0623856,-0.8100372,539.20803955
Wolverton,52.065978,-0.8047602,Loughton Brook,The New Queen Victoria,52.0623856,-0.8100372,539.20803955
Wolverton,52.065978,-0.8047602,Loughton Brook,Wolverton Workingmen's Social Club,52.0626501,-0.8134541,701.85324657
Woodbridge,52.0902961,1.3178856,River Deben,The Anchor,52.0910849,1.3174964,91.7332244
Woodbridge,52.0902961,1.3178856,River Deben,The Anchor,52.0910849,1.3174964,91.7332244
